goodreads_book_id,tag_id,count,tag_name
9915707,33114,231,young adult
9917879,11305,715,fantasy
9917938,33114,1721,young adult
9917945,33114,365,young adult
9917998,33114,351,young adult
9918083,33114,929,young adult
9923372,11743,427,fiction
9925913,20939,205,mystery
9938498,14552,1123,history
9943270,11305,1590,fantasy
9961796,33114,3091,young adult
9962040,14527,1077,romance
9969571,26837,6983,science fiction
9970042,11305,1291,fantasy
9972053,21689,512,fiction
9975679,33114,684,young adult
9975779,11743,178,fiction
9995135,22983,597,romance
9998705,20939,507,mystery
9999107,14487,369,historical fiction
10008056,8517,40,crime
10025305,11305,5260,fantasy
10032672,11743,176,fiction
10047589,11743,334,fiction
10049436,6750,244,chick lit
10054335,11743,1328,fiction
10059498,11743,299,fiction
10079321,11305,1248,fantasy
10088913,14821,41,horror
10098912,11743,127,fiction
10108463,11743,334,fiction
10111087,31155,432,travel
10112885,20939,1364,mystery
10115852,21689,296,fiction
10127019,5951,1993,business
10128428,14487,514,historical fiction
10131648,14552,785,history
10138607,13561,1855,graphic novels
10140661,26138,1913,romance
10149142,11743,614,fiction
10161216,20939,369,mystery
10163292,26138,538,romance
10165727,11305,1470,fantasy
10169662,20939,248,mystery
10193062,33114,612,young adult
10194157,11305,4354,fantasy
10194514,33114,1951,young adult
10196362,20939,142,mystery
10209997,14821,278,horror
10211494,21689,570,fiction
10215349,33114,1502,young adult
10252302,19733,487,memoir
10256723,21689,461,fiction
10295484,33114,297,young adult
10305231,26138,460,romance
10305247,20939,446,mystery
10306358,11743,397,fiction
10314376,11743,177,fiction
10324808,33114,301,young adult
10327303,33114,907,young adult
10335308,21689,4451,fiction
10335318,14552,1507,history
10343389,8517,90,crime
10345927,33114,1185,young adult
10345937,33114,881,young adult
10357575,11743,2926,fiction
10357792,22973,627,paranormal
10364994,11743,344,fiction
10365343,11743,535,fiction
10374638,11743,16,fiction
10378106,14527,817,romance
10399742,20939,113,mystery
10400407,26138,14,romance
10401084,33114,61,young adult
10402992,20939,296,mystery
10407279,11305,1047,fantasy
10414941,14552,1435,history
10421530,33114,463,young adult
10428708,30358,527,thriller
10428803,14527,1504,romance
10429025,33114,321,young adult
10429037,20939,201,mystery
10429045,33114,3742,young adult
10429092,11305,892,fantasy
10431447,11305,999,fantasy
10433900,33114,574,young adult
10439703,31617,468,fantasy
10445208,11305,836,fantasy
10450750,7778,217,comics
10464963,14487,855,historical fiction
10468258,22973,265,paranormal
10473214,11305,63,fantasy
10503124,30358,199,thriller
10507293,33114,5878,young adult
10508526,11305,107,fantasy
10517947,11743,40,fiction
10518110,22983,315,romance
10518423,14487,480,historical fiction
10532477,20939,626,mystery
10537195,11305,380,fantasy
10549501,33114,369,young adult
10551947,11305,542,fantasy
10552338,11743,962,fiction
10560331,33114,743,young adult
10576365,33114,1664,young adult
10586539,33114,455,young adult
10587120,14552,1096,history
10594929,11305,626,fantasy
10596724,33114,447,young adult
10599302,26138,663,romance
10599805,31617,410,fantasy
10600242,21689,2575,fiction
10604115,19733,203,memoir
10626594,11305,3338,fantasy
10637748,33114,777,young adult
10637766,33114,1838,young adult
10644930,11743,3553,fiction
10659536,6953,112,childrens
10661081,33114,70,young adult
10664113,11305,18409,fantasy
10677213,4605,208,biography
10677277,33114,732,young adult
10680329,20939,1115,mystery
10706120,20939,87,mystery
10706934,21689,42,fiction
10710392,33114,407,young adult
10720733,20939,229,mystery
10746542,11743,2568,fiction
10756240,11743,734,fiction
10757771,33114,602,young adult
10757806,33114,690,young adult
10757833,33114,1376,young adult
10762469,11743,966,fiction
10762697,11305,386,fantasy
10766509,26138,1236,romance
10767466,13561,1033,graphic novels
10776592,20939,565,mystery
10776793,14487,465,historical fiction
10778410,11305,267,fantasy
10785687,21689,258,fiction
10790276,7116,103,fiction
10790277,11305,1705,fantasy
10790290,11305,3006,fantasy
10790376,11305,245,fantasy
10790516,22983,962,romance
10798416,33114,2201,young adult
10798418,33114,1252,young adult
10799881,33114,517,young adult
10800916,22973,531,paranormal
10801027,33114,345,young adult
10803121,11305,5242,fantasy
10803806,6953,72,childrens
10805160,20939,1510,mystery
10808006,20939,122,mystery
10813469,26138,565,romance
10813480,26138,526,romance
10816297,11743,272,fiction
10816908,11305,1925,fantasy
10818853,26138,1093,romance
10822174,13561,761,graphic novels
10822858,20939,994,mystery
10830444,20939,176,mystery
10836728,11305,2007,fantasy
10836810,14487,157,historical fiction
10836813,14487,159,historical fiction
10843036,11743,44,fiction
10844125,11743,164,fiction
10846336,11743,738,fiction
10852027,20939,834,mystery
10859509,33114,598,young adult
10865206,24526,620,psychology
10866233,33114,566,young adult
10866624,33114,1354,young adult
10868182,20939,251,mystery
10869746,14821,443,horror
10870589,21689,65,fiction
10872085,11743,357,fiction
10874177,11305,621,fantasy
10875239,20939,222,mystery
10889279,7778,747,comics
10893138,8055,58,contemporary
10897866,11305,156,fantasy
10909804,21689,719,fiction
10929432,11305,318,fantasy
10931321,11743,141,fiction
10940958,20939,202,mystery
10947600,33114,576,young adult
10950924,14487,1591,historical fiction
10954979,14552,1244,history
10959277,33114,1345,young adult
10960383,11743,317,fiction
10964693,11743,2082,fiction
10970532,8055,188,contemporary
10993282,22973,1218,paranormal
10996342,11743,1821,fiction
11007587,30358,416,thriller
11010251,14487,811,historical fiction
11045709,11743,574,fiction
11051889,22973,358,paranormal
11057626,20939,147,mystery
11071466,8055,403,contemporary
11076123,11743,194,fiction
11076177,11743,123,fiction
11082037,11743,310,fiction
11084145,4605,4555,biography
11093329,20939,1105,mystery
11096647,26138,947,romance
11099729,26837,272,science fiction
11100431,11305,1543,fantasy
11101772,14487,160,historical fiction
11104030,21689,390,fiction
11104933,24526,431,psychology
11106458,11305,83,fantasy
11107244,21689,797,fiction
11112619,33114,971,young adult
11133791,33114,328,young adult
11166889,14821,251,horror
11166890,14821,425,horror
11178225,14487,1687,historical fiction
11192642,11743,315,fiction
11198312,20939,115,mystery
11198480,7077,352,christian
11201007,26138,837,romance
11227040,26138,842,romance
11227041,8076,556,romance
11227043,26138,589,romance
11230081,21689,1152,fiction
11233988,6953,422,childrens
11235712,33114,8324,young adult
11235783,26138,820,romance
11237412,33114,49,young adult
11239856,26138,448,romance
11250053,11305,913,fantasy
11250317,14487,2085,historical fiction
11254250,11743,165,fiction
11254850,11305,546,fantasy
11256293,11743,50,fiction
11256979,26816,974,science
11260526,11305,45,fantasy
11262424,26138,524,romance
11266880,21689,145,fiction
11275323,11305,1821,fantasy
11277218,20939,1601,mystery
11281852,21689,96,fiction
11300302,33114,1022,young adult
11306337,5951,288,business
11309018,33114,204,young adult
11324166,11305,1127,fantasy
11324722,21689,478,fiction
11330361,4605,384,biography
11331421,11743,568,fiction
11337189,26816,1220,science
11337912,33114,434,young adult
11343348,20939,125,mystery
11350430,11305,152,fantasy
11366397,33114,1005,young adult
11367726,11743,1315,fiction
11381643,26138,1859,romance
11381910,11743,337,fiction
11382346,26138,460,romance
11387392,33114,406,young adult
11387515,33114,3014,young adult
11389341,7077,178,christian
11389875,14487,1203,historical fiction
11391817,4605,86,biography
11395597,19733,678,memoir
11401915,33114,73,young adult
11408650,33114,2793,young adult
11410104,33114,15,young adult
11410430,11305,991,fantasy
11431896,11305,402,fantasy
11445880,26138,465,romance
11447921,11743,2023,fiction
11450360,13561,271,graphic novels
11450591,11743,209,fiction
11454587,33114,1147,young adult
11468377,24526,2983,psychology
11469379,11743,232,fiction
11479285,26138,1090,romance
11488123,14487,547,historical fiction
11500217,11305,3298,fantasy
11505008,21689,505,fiction
11505797,26138,3618,romance
11512688,20939,72,mystery
11529868,11743,1576,fiction
11532160,22973,213,paranormal
11544421,31617,2068,fantasy
11544466,33114,514,young adult
11551045,33114,230,young adult
11556960,33114,687,young adult
11559200,11743,1082,fiction
11561469,33114,843,young adult
11563110,33114,1211,young adult
11566956,13561,1229,graphic novels
11568316,33114,390,young adult
11594257,33114,2548,young adult
11594337,11743,539,fiction
11595276,33114,887,young adult
11600163,11743,693,fiction
11607446,11305,295,fantasy
11614718,26138,2767,romance
11660590,26837,345,science fiction
11665750,26138,519,romance
11699349,14487,585,historical fiction
11709037,21689,884,fiction
11710373,14487,1620,historical fiction
11714997,22973,137,paranormal
11720382,20939,280,mystery
11721314,33114,524,young adult
11734251,14487,909,historical fiction
11735983,33114,12333,young adult
11737271,20939,323,mystery
11737313,20939,604,mystery
11737387,31617,983,fantasy
11738128,14527,1108,romance
11742691,21689,79,fiction
11746513,20939,1212,mystery
11757975,26138,623,romance
11765920,33114,691,young adult
11777020,8517,263,crime
11784281,26138,379,romance
11797365,21689,1403,fiction
11801463,11305,943,fantasy
11806716,14821,526,horror
11808919,26138,603,romance
11808950,33114,1147,young adult
11821514,26138,145,romance
11827808,11743,326,fiction
11830394,26837,852,science fiction
11851522,14821,374,horror
11857408,26138,284,romance
11861062,33114,879,young adult
11861815,33114,856,young adult
11864728,33114,522,young adult
11866694,11743,539,fiction
11869272,21689,2752,fiction
11870085,33114,17160,young adult
11872242,20939,371,mystery
11873368,33114,39,young adult
11887020,21689,423,fiction
11889938,20939,188,mystery
11913681,33114,210,young adult
11925514,14487,4584,historical fiction
11940384,20939,223,mystery
11942408,21689,10,fiction
11942639,26138,179,romance
11946245,33114,385,young adult
11947156,22973,434,paranormal
11947829,11305,853,fantasy
11966216,11305,995,fantasy
11970096,20939,394,mystery
11970747,11305,160,fantasy
11981168,20939,230,mystery
11983940,33114,876,young adult
11985631,11743,142,fiction
11988046,33114,943,young adult
11995136,11743,6,fiction
11996019,14487,126,historical fiction
12000020,25438,653,fiction
12002819,11743,370,fiction
12019355,33114,382,young adult
12021559,33114,251,young adult
12022079,11743,319,fiction
12022496,20939,174,mystery
12027429,11305,1227,fantasy
12029468,6750,205,chick lit
12031532,14487,391,historical fiction
12033455,8076,296,romance
12037026,20939,138,mystery
12039943,11743,130,fiction
12040447,11743,177,fiction
12042279,22983,430,romance
12043770,31617,844,fantasy
12063467,22973,564,paranormal
12065943,6953,228,childrens
12067972,26138,311,romance
12070846,14821,34,horror
12072362,8150,521,cookbooks
12075886,33114,259,young adult
12081467,33114,179,young adult
12099007,26138,1132,romance
12107920,33114,47,young adult
12107925,20939,50,mystery
12107927,20939,49,mystery
12119529,31617,746,fantasy
12127750,11305,4652,fantasy
12127810,11305,3940,fantasy
12143200,21689,731,fiction
12157365,33114,617,young adult
12158480,21689,313,fiction
12160906,11743,415,fiction
12171769,21689,252,fiction
12177850,11305,75,fantasy
12191246,11743,165,fiction
12204857,21689,218,fiction
12216302,11305,2274,fantasy
12232938,11743,8468,fiction
12254379,11743,258,fiction
12262741,21689,4891,fiction
12275680,20939,397,mystery
12283261,33114,831,young adult
12287209,26837,857,science fiction
12288282,31617,783,fantasy
12291438,33114,1000,young adult
12294652,33114,1961,young adult
12299419,26138,1213,romance
12326627,14487,1531,historical fiction
12326644,14487,1743,historical fiction
12331767,11743,445,fiction
12341557,11305,1652,fantasy
12351649,26138,1070,romance
12360050,14487,492,historical fiction
12368985,26138,363,romance
12383252,31617,381,fantasy
12383869,33114,654,young adult
12384157,14487,1088,historical fiction
12389310,26138,307,romance
12390650,11305,1006,fantasy
12391521,21689,3172,fiction
12394068,21689,648,fiction
12401556,11743,1437,fiction
12408149,11743,422,fiction
12413836,7778,392,comics
12413949,6750,88,chick lit
12415695,21689,41,fiction
12425532,11305,1108,fantasy
12432220,11305,2592,fantasy
12444166,31617,954,fantasy
12444297,31617,648,fantasy
12444298,31617,426,fantasy
12449167,14487,317,historical fiction
12458287,11305,818,fantasy
12475019,19733,198,memoir
12476820,33114,1300,young adult
12482658,11743,345,fiction
12499290,11305,2052,fantasy
12507214,33114,938,young adult
12513614,26138,658,romance
12522507,11305,395,fantasy
12546674,26138,460,romance
12547098,14487,487,historical fiction
12551077,33114,430,young adult
12558285,11305,2088,fantasy
12578077,33114,2921,young adult
12583975,26138,435,romance
12588363,33114,473,young adult
12591698,26837,1765,science fiction
12598982,20939,162,mystery
12602078,26138,421,romance
12605157,5951,844,business
12609433,26816,388,science
12611073,7077,151,christian
12614410,11305,896,fantasy
12615008,11743,194,fiction
12617758,11743,350,fiction
12637490,33114,508,young adult
12647642,26138,524,romance
12652457,11305,1462,fantasy
12663646,33114,305,young adult
12667194,22973,352,paranormal
12675109,5951,491,business
12677913,11305,458,fantasy
12680907,11305,4753,fantasy
12687461,11743,161,fiction
12700306,31617,1286,fantasy
12700353,33114,2146,young adult
12706435,22973,297,paranormal
12710035,26138,426,romance
12710106,26138,424,romance
12712435,11743,391,fiction
12716010,33114,1100,young adult
12716613,26138,989,romance
12722468,4605,464,biography
12737118,11743,215,fiction
12743472,33114,590,young adult
12751687,33114,1294,young adult
12752313,21689,265,fiction
12753231,33114,630,young adult
12755792,22973,513,paranormal
12758317,11743,511,fiction
12760903,22973,127,paranormal
12782865,20939,207,mystery
12791521,7778,687,comics
12792658,33114,429,young adult
12799058,11743,175,fiction
12812550,11305,4948,fantasy
12813630,33114,1676,young adult
12813860,33114,490,young adult
12820360,26138,890,romance
12820793,14487,44,historical fiction
12842134,33114,896,young adult
12846479,11305,410,fantasy
12849385,29076,165,suspense
12866426,22973,439,paranormal
12867423,19733,299,memoir
12868761,21689,2518,fiction
12872236,11743,564,fiction
12875258,33114,895,young adult
12875355,20939,1944,mystery
12878300,4605,63,biography
12878667,11743,350,fiction
12880428,11305,359,fantasy
12881141,26138,753,romance
12888599,11743,491,fiction
12891107,11305,2016,fantasy
12893742,11305,2077,fantasy
12900174,26138,973,romance
12900491,22983,662,romance
12902549,21689,432,fiction
12908877,33114,464,young adult
12922320,20939,241,mystery
12924253,33114,274,young adult
12924261,14821,595,horror
12925063,22973,505,paranormal
12926132,11305,838,fantasy
12926432,21689,599,fiction
12926804,25438,261,fiction
12951824,26138,245,romance
12954620,11305,3198,fantasy
12958487,26138,664,romance
12959045,13561,893,graphic novels
12959086,11305,815,fantasy
12959233,14487,2041,historical fiction
12962439,7778,166,comics
12968662,11743,294,fiction
12971616,33114,990,young adult
12977172,33114,390,young adult
12982393,11743,381,fiction
12983100,33114,1760,young adult
12987640,21689,644,fiction
12987977,6750,791,chick lit
12988016,22983,701,romance
12988089,33114,175,young adult
12989112,33114,440,young adult
12995284,11305,571,fantasy
13003565,11305,349,fantasy
13007638,20939,516,mystery
13010211,33114,370,young adult
13027304,33114,55,young adult
13030356,20939,488,mystery
13031445,33114,53,young adult
13035050,11743,100,fiction
13037558,20939,115,mystery
13041934,26138,80,romance
13042154,33114,530,young adult
13047090,33114,1947,young adult
13049981,33114,913,young adult
13051316,11743,105,fiction
13055592,26837,2716,science fiction
13056159,14487,1164,historical fiction
13056511,33114,193,young adult
13057939,11743,368,fiction
13065142,26138,557,romance
13065327,33114,451,young adult
13069213,21689,365,fiction
13069935,33114,896,young adult
13070346,22973,178,paranormal
13083008,11743,317,fiction
13089710,33114,1383,young adult
13093001,20939,184,mystery
13096848,7778,325,comics
13097901,20939,75,mystery
13099738,21689,1103,fiction
13104080,22973,537,paranormal
13105527,23831,922,poetry
13109291,11305,1271,fantasy
13111733,26138,522,romance
13112023,30358,56,thriller
13115995,33114,443,young adult
13117308,30358,144,thriller
13125234,22973,806,paranormal
13125947,26837,554,science fiction
13127599,14487,1108,historical fiction
13129925,11743,328,fiction
13132816,33114,758,young adult
13138635,33114,1853,young adult
13146214,26138,699,romance
13147230,11305,653,fantasy
13148921,30358,243,thriller
13151129,26837,205,science fiction
13151283,26138,5,romance
13151637,26138,5,romance
13152194,21689,1267,fiction
13152287,19733,172,memoir
13152668,28422,235,sports
13152998,11743,404,fiction
13153693,21689,717,fiction
13154150,19052,3294,manga
13154933,14821,287,horror
13154952,11743,497,fiction
13158800,11743,3008,fiction
13163846,13561,326,graphic novels
13167062,6750,202,chick lit
13167796,11743,191,fiction
13167847,21689,124,fiction
13170021,21689,595,fiction
13170596,33114,506,young adult
13178410,26837,204,science fiction
13183957,33114,695,young adult
13184572,6750,361,chick lit
13184992,26138,530,romance
13188676,33114,1546,young adult
13193855,21689,291,fiction
13202092,21689,338,fiction
13206760,11305,559,fantasy
13206828,33114,4452,young adult
13206900,33114,3386,young adult
13223349,13561,1116,graphic novels
13223520,22973,946,paranormal
13226173,19052,267,manga
13227319,7778,993,comics
13227454,8055,402,contemporary
13230263,21689,169,fiction
13235689,20673,614,music
13237327,27095,132,self help
13239822,11305,191,fantasy
13241659,31617,1100,fantasy
13252406,20939,479,mystery
13253276,33114,1281,young adult
13256064,8517,380,crime
13259270,21689,442,fiction
13262061,25438,263,fiction
13262783,33114,1361,young adult
13272498,20939,358,mystery
13281368,14821,1107,horror
13281637,22973,253,paranormal
13282015,26138,312,romance
13312527,8055,366,contemporary
13316328,11305,1567,fantasy
13320466,11743,613,fiction
13323842,22973,533,paranormal
13324841,33114,1340,young adult
13325079,11743,773,fiction
13326831,33114,1164,young adult
13330370,20939,797,mystery
13330603,11743,403,fiction
13330761,11743,966,fiction
13330771,21689,696,fiction
13331184,21689,582,fiction
13331199,8150,776,cookbooks
13333093,14487,363,historical fiction
13335037,33114,17987,young adult
13337715,11305,1066,fantasy
13337716,11305,1028,fantasy
13345975,26138,411,romance
13353667,11743,293,fiction
13359067,30386,80,thriller
13360101,14527,956,romance
13362536,33114,1548,young adult
13363270,22973,138,paranormal
13366259,11743,596,fiction
13369678,26138,543,romance
13372690,8076,440,romance
13390528,11743,165,fiction
13402447,11305,158,fantasy
13406425,33114,720,young adult
13412515,26138,808,romance
13413589,31617,2179,fantasy
13414446,33114,1342,young adult
13414594,26138,251,romance
13414599,21689,66,fiction
13414676,21689,143,fiction
13415554,11305,1006,fantasy
13416236,33114,361,young adult
13417946,22973,190,paranormal
13419891,11305,827,fantasy
13425393,21689,260,fiction
13425570,5951,294,business
13426114,24526,214,psychology
13431827,14821,115,horror
13435889,21689,684,fiction
13436373,13561,1448,graphic novels
13438524,11743,1512,fiction
13448656,26138,862,romance
13450339,33114,1049,young adult
13452375,11305,804,fantasy
13453029,26837,394,science fiction
13454149,26138,446,romance
13477676,33114,1287,young adult
13477819,20939,526,mystery
13481275,11743,589,fiction
13486122,26138,1402,romance
13486632,11743,2224,fiction
13489517,21689,20,fiction
13489518,22973,129,paranormal
13489919,26138,1397,romance
13490570,13561,1103,graphic novels
13495034,20939,481,mystery
13496084,26138,1539,romance
13496738,26138,656,romance
13497505,7077,280,christian
13497818,11743,155,fiction
13497991,26837,597,science fiction
13502963,22973,200,paranormal
13502970,22973,168,paranormal
13503109,11743,1477,fiction
13505130,20939,48,mystery
13507011,20939,165,mystery
13507212,14487,2456,historical fiction
13508021,14487,250,historical fiction
13508607,14487,1351,historical fiction
13513205,13561,699,graphic novels
13514612,33114,965,young adult
13516846,14487,664,historical fiction
13517455,33114,838,young adult
13517535,26138,1672,romance
13519844,22973,210,paranormal
13521299,20939,167,mystery
13521399,20939,526,mystery
13521459,11305,355,fantasy
13522285,33114,977,young adult
13522957,22973,849,paranormal
13523061,21689,430,fiction
13525938,11743,419,fiction
13526026,11743,149,fiction
13526165,11743,3784,fiction
13528417,11743,229,fiction
13529055,4605,171,biography
13530973,23471,423,philosophy
13530981,11743,620,fiction
13531024,6953,332,childrens
13531832,11743,512,fiction
13533740,14552,778,history
13536649,31617,1151,fantasy
13536860,11743,1364,fiction
13537891,11743,830,fiction
13538552,8055,132,contemporary
13538641,14552,621,history
13538873,11743,3668,fiction
13538992,31617,780,fantasy
13539044,11743,1560,fiction
13540215,11743,721,fiction
13543138,11743,203,fiction
13545075,33114,1058,young adult
13545345,7778,6,comics
13546173,11305,791,fantasy
13547180,21689,2083,fiction
13547188,11743,635,fiction
13547234,11743,380,fiction
13547241,21689,306,fiction
13547289,25438,31,fiction
13547381,11743,373,fiction
13547504,21689,763,fiction
13554713,11305,28,fantasy
13555073,11305,1008,fantasy
13560262,26138,225,romance
13561164,33114,939,young adult
13562049,11743,914,fiction
13562054,11743,12,fiction
13563669,11743,135,fiction
13565676,11305,753,fantasy
13565914,26138,801,romance
13568322,30358,96,thriller
13568619,11305,499,fantasy
13569581,10731,301,fantasy
13570854,22973,1144,paranormal
13572249,26138,3490,romance
13573236,11743,745,fiction
13573419,26837,552,science fiction
13573622,30358,210,thriller
13573795,22973,430,paranormal
13574417,33114,770,young adult
13578175,11305,3006,fantasy
13580846,33114,299,young adult
13580928,33114,634,young adult
13580951,33114,554,young adult
13581990,22973,525,paranormal
13584236,26138,447,romance
13586707,11743,1835,fiction
13586743,11743,77,fiction
13588356,21689,1560,fiction
13588394,21689,1118,fiction
13589182,21689,340,fiction
13593526,14487,588,historical fiction
13593553,5951,541,business
13593555,20939,178,mystery
13596166,20939,1064,mystery
13596809,26138,2413,romance
13597723,20939,666,mystery
13597728,11743,183,fiction
13600318,26138,745,romance
13601550,26138,196,romance
13602426,11743,467,fiction
13603717,26837,260,science fiction
13605723,33114,478,young adult
13605727,33114,425,young adult
13612739,26138,457,romance
13614836,26138,763,romance
13615258,33114,751,young adult
13615414,21689,1845,fiction
13616278,11305,1081,fantasy
13618440,11305,3690,fantasy
13623012,11305,131,fantasy
13623150,33114,952,young adult
13623777,25438,198,fiction
13624367,26138,288,romance
13624688,11743,969,fiction
13628209,26138,759,romance
13628812,11743,252,fiction
13630171,11305,1112,fantasy
13634927,14487,179,historical fiction
13637412,11743,29,fiction
13638125,11305,1906,fantasy
13638570,26138,379,romance
13639050,26138,1110,romance
13640229,26138,484,romance
13641208,11743,1270,fiction
13642710,26837,614,science fiction
13642929,21689,420,fiction
13642950,14487,165,historical fiction
13642963,20939,1455,mystery
13643567,33114,473,young adult
13644052,26138,861,romance
13644055,26138,114,romance
13649056,26138,352,romance
13707738,21689,687,fiction
13708346,20939,287,mystery
13722526,8517,163,crime
13722902,11743,577,fiction
13765729,30358,106,thriller
14060046,22973,533,paranormal
14061955,11305,4950,fantasy
14061957,11305,2668,fantasy
14165516,26138,625,romance
14288998,33114,929,young adult
14290364,33114,2088,young adult
14367051,11305,61,fantasy
14568987,20939,528,mystery
14740588,20939,1055,mystery
14744381,13561,458,graphic novels
14745338,11305,244,fantasy
14759321,6750,143,chick lit
14781219,20939,92,mystery
14781501,20939,191,mystery
14889780,20939,252,mystery
14897790,11743,491,fiction
15034320,30358,646,thriller
15059301,22973,364,paranormal
15062217,14821,665,horror
15096257,14487,375,historical fiction
15283043,33114,1303,young adult
15451058,21689,762,fiction
15505346,26138,427,romance
15507958,26138,609,romance
15513156,33114,494,young adult
15698479,11743,145,fiction
15701217,11743,661,fiction
15703770,11305,1098,fantasy
15704001,26138,963,romance
15704307,13561,5472,graphic novels
15704459,11305,1624,fantasy
15704486,11305,1123,fantasy
15705011,14487,970,historical fiction
15707526,11305,85,fantasy
15711341,22973,1089,paranormal
15717721,26138,480,romance
15717876,26138,964,romance
15717943,26138,2690,romance
15722284,14821,196,horror
15723286,33114,884,young adult
15724396,11305,2477,fantasy
15724654,26138,804,romance
15728721,31617,593,fantasy
15728921,11743,130,fiction
15729261,26138,552,romance
15729539,14821,3048,horror
15730101,14821,843,horror
15731779,26138,113,romance
15732712,6750,194,chick lit
15733346,21689,449,fiction
15733523,11743,82,fiction
15733851,6750,287,chick lit
15734464,20939,298,mystery
15737147,21773,167,nonfiction
15738951,30358,144,thriller
15739018,26138,534,romance
15742039,26138,329,romance
15743075,26138,335,romance
15743078,33114,37,young adult
15745371,22973,342,paranormal
15745753,33114,9280,young adult
15745950,26138,1948,romance
15748335,26138,387,romance
15748898,26138,378,romance
15749186,25438,363,fiction
15751404,21689,2278,fiction
15752115,13561,678,graphic novels
15752757,26138,456,romance
15753740,11743,1141,fiction
15755201,20939,347,mystery
15757434,26138,862,romance
15760001,8055,956,contemporary
15761241,26138,234,romance
15762186,11743,333,fiction
15762657,28422,164,sports
15762975,26138,384,romance
15766776,11305,496,fantasy
15767586,22983,360,romance
15768191,33114,230,young adult
15768409,33114,929,young adult
15768536,22973,556,paranormal
15769463,26138,370,romance
15771862,21689,423,fiction
15776309,20939,994,mystery
15776904,14487,338,historical fiction
15777621,33114,960,young adult
15778138,26138,556,romance
15781725,14487,1093,historical fiction
15783307,26138,487,romance
15783514,11743,4963,fiction
15784909,26138,904,romance
15786110,13561,1039,graphic novels
15786792,14487,784,historical fiction
15790837,21689,397,fiction
15790842,11743,776,fiction
15790873,33114,1185,young adult
15790883,11305,2367,fantasy
15791154,30358,342,thriller
15791403,20939,105,mystery
15793068,11305,476,fantasy
15793074,11743,309,fiction
15793165,11743,129,fiction
15793184,14487,413,historical fiction
15793186,11743,312,fiction
15793231,33114,708,young adult
15795628,26138,622,romance
15796700,11743,3060,fiction
15797397,21689,1202,fiction
15797722,14821,116,horror
15797938,11743,1669,fiction
15799151,21689,496,fiction
15799166,26138,725,romance
15799936,13561,279,graphic novels
15801381,11305,412,fantasy
15801668,21689,960,fiction
15801967,5951,445,business
15802944,21689,273,fiction
15803037,11743,200,fiction
15803059,11743,319,fiction
15803141,11743,541,fiction
15803757,26138,754,romance
15806231,20939,511,mystery
15808287,14487,309,historical fiction
15808816,14552,297,history
15810910,11305,644,fantasy
15811495,20939,269,mystery
15811496,14552,100,history
15811520,21689,520,fiction
15811545,11743,1864,fiction
15811568,20939,581,mystery
15812814,33114,3667,young adult
15813668,22973,697,paranormal
15814872,21689,648,fiction
15815333,11743,1604,fiction
15815364,11743,140,fiction
15818107,14487,3481,historical fiction
15818164,30358,189,thriller
15818278,20939,205,mystery
15818333,11743,392,fiction
15818362,30358,519,thriller
15819028,11305,4390,fantasy
15820492,33114,400,young adult
15820748,33114,944,young adult
15823426,21689,238,fiction
15823461,11743,746,fiction
15823480,7457,13442,classics
15824358,5951,153,business
15827066,21689,716,fiction
15828714,26138,356,romance
15832316,26138,359,romance
15832932,33114,574,young adult
15833693,21689,235,fiction
15835685,33114,226,young adult
15839976,26837,2806,science fiction
15839984,11305,3317,fantasy
15842230,30358,297,thriller
15842441,26138,1027,romance
15843166,21773,247,nonfiction
15849910,14487,1032,historical fiction
15851746,4605,92,biography
15852479,11743,160,fiction
15852756,26138,736,romance
15858248,8055,1051,contemporary
15861491,33114,632,young adult
15902792,4605,163,biography
15937108,33114,620,young adult
15942636,14487,797,historical fiction
15944406,11305,545,fantasy
15954540,11305,650,fantasy
15954546,26138,288,romance
15981894,26138,492,romance
15984268,11743,370,fiction
15985348,11305,1105,fantasy
15985372,31617,341,fantasy
15985373,11305,259,fantasy
15985392,11743,149,fiction
15990489,11743,513,fiction
15990969,26138,1188,romance
15993374,26138,580,romance
15994634,14487,1226,historical fiction
16000044,11305,1347,fantasy
16000980,26138,325,romance
16001443,26138,319,romance
16001893,8076,287,romance
16002136,7778,1983,comics
16007855,33114,472,young adult
16029994,26138,697,romance
16031620,11743,37,fiction
16031679,8055,156,contemporary
16033842,11743,356,fiction
16033902,26138,180,romance
16033906,26138,610,romance
16033909,26138,132,romance
16034964,8055,829,contemporary
16041169,26138,36,romance
16042305,26138,186,romance
16043804,11305,1514,fantasy
16044981,11743,251,fiction
16045078,6750,207,chick lit
16045140,11743,402,fiction
16045144,20939,1241,mystery
16045855,26138,327,romance
16047244,26138,400,romance
16052012,11305,487,fantasy
16053316,26138,343,romance
16054217,11305,2136,fantasy
16054808,20939,351,mystery
16054811,11743,174,fiction
16055475,26138,389,romance
16056408,26138,3124,romance
16056862,26138,448,romance
16058610,11743,316,fiction
16061295,31617,567,fantasy
16061734,11743,325,fiction
16062210,26138,470,romance
16062211,26138,752,romance
16065004,11305,2832,fantasy
16065538,30358,214,thriller
16066586,33114,121,young adult
16068780,33114,676,young adult
16068905,33114,7086,young adult
16069030,11305,3682,fantasy
16070018,26138,240,romance
16070143,11305,456,fantasy
16070521,26138,882,romance
16070903,26138,1833,romance
16071701,11743,453,fiction
16071736,11743,314,fiction
